host_id,host_active_years,host_listings_count,host_response_rate_clean,host_acceptance_rate_clean,cluster
242222693,6.0,1,1.0,0.81,0.0
242295963,6.0,1,1.0,0.0,0.0
91541429,8.0,1,1.0,0.94,0.0
156993445,7.0,1,1.0,1.0,0.0
8896833,11.0,1,,,
240971306,6.0,1,1.0,0.96,1.0
434895890,3.0,27,,,
23451584,10.0,1,,1.0,
3889011,12.0,1,0.75,0.45,0.0
28746456,10.0,1,,,
232808286,6.0,1,,,
243643558,6.0,1,1.0,1.0,1.0
11047820,11.0,1,,,
9592974,11.0,2,1.0,1.0,0.0
242784064,6.0,1,1.0,0.67,0.0
244032115,6.0,1,1.0,1.0,1.0
237365301,6.0,2,1.0,1.0,1.0
237365301,6.0,2,1.0,1.0,1.0
241200901,6.0,1,1.0,1.0,1.0
241256214,6.0,1,0.57,0.38,3.0
29430988,10.0,2,1.0,0.91,0.0
39962902,9.0,2,1.0,0.8,0.0
65759337,9.0,1,1.0,1.0,0.0
7642792,11.0,136,0.98,0.96,2.0
22597338,10.0,1,,,
4287076,12.0,4,1.0,1.0,0.0
15974195,11.0,1,1.0,1.0,0.0
9427527,11.0,1,,0.6,
242539339,6.0,1,0.9,0.96,1.0
18237236,10.0,1,1.0,0.97,0.0
187809829,7.0,1,1.0,0.69,0.0
2030567,13.0,1,1.0,0.5,0.0
70146136,9.0,1,1.0,1.0,0.0
7642792,11.0,136,0.98,0.96,2.0
67538013,9.0,1,,0.83,
244166306,6.0,1,1.0,1.0,1.0
18965071,10.0,1,,0.58,
23923843,10.0,1,,,
160754948,7.0,1,,0.0,
2518282,13.0,1,,,
23696563,10.0,1,,0.0,
18051536,10.0,2,1.0,0.95,0.0
35792729,10.0,1,,,
83039097,8.0,1,0.88,0.11,0.0
59372953,9.0,9,0.92,0.98,0.0
59372953,9.0,9,0.92,0.98,0.0
202950689,6.0,1,,,
40105609,9.0,1,,,
3778218,12.0,1,,1.0,
176605856,7.0,1,,,
123895442,8.0,1,1.0,0.0,0.0
243744416,6.0,1,,1.0,
59003029,9.0,23,1.0,0.74,0.0
59003029,9.0,23,1.0,0.74,0.0
244278793,6.0,1,,,
46758560,9.0,1,,1.0,
196309877,7.0,2,,,
245114657,6.0,1,,1.0,
6442978,12.0,2,1.0,0.97,0.0
238437490,6.0,1,,,
9595721,11.0,1,1.0,0.0,0.0
141737580,7.0,1,,,
7100842,11.0,1,1.0,0.76,0.0
11015373,11.0,2,1.0,0.82,0.0
8684841,11.0,2,1.0,1.0,0.0
67538177,9.0,1,,,
98087989,8.0,4,,1.0,
66611608,9.0,1,,,
44611593,9.0,9,1.0,0.99,0.0
8506501,11.0,1,,,
2614852,13.0,1,1.0,0.6,0.0
22001014,10.0,19,1.0,0.77,0.0
17277460,10.0,2,1.0,0.99,0.0
47530497,9.0,2,1.0,0.98,0.0
195143341,7.0,3,1.0,1.0,0.0
195143341,7.0,3,1.0,1.0,0.0
195143341,7.0,3,1.0,1.0,0.0
99876456,8.0,1,,,
30925648,10.0,1,1.0,1.0,0.0
1869101,13.0,2,1.0,1.0,0.0
21729254,10.0,2,,,
133619660,8.0,1,,0.95,
4339515,12.0,1,1.0,0.93,0.0
27914222,10.0,1,1.0,1.0,0.0
59689965,9.0,2,1.0,0.0,0.0
6879475,12.0,1,,0.0,
243063002,6.0,1,,0.8,
211467698,6.0,5,1.0,1.0,1.0
8770543,11.0,1,,,
244483766,6.0,1,1.0,1.0,1.0
59003029,9.0,23,1.0,0.74,0.0
11971913,11.0,1,,,
136371162,7.0,1,0.71,1.0,0.0
59003029,9.0,23,1.0,0.74,0.0
14581565,11.0,37,1.0,0.98,2.0
1466116,13.0,1,1.0,1.0,0.0
177986378,7.0,1,1.0,0.67,0.0
245291725,6.0,1,,1.0,
244502597,6.0,6,,1.0,
244502597,6.0,6,,1.0,
244502597,6.0,6,,1.0,
243081502,6.0,2,,,
243081502,6.0,2,,,
34736521,10.0,1,1.0,0.63,0.0
243097361,6.0,1,1.0,1.0,1.0
47271760,9.0,1,,1.0,
8668657,11.0,1,,,
244502597,6.0,6,,1.0,
181046598,7.0,4,,0.99,
61765067,9.0,1,,1.0,
7878541,11.0,1,1.0,0.6,0.0
1322370,13.0,24,1.0,0.99,0.0
126804743,8.0,8,1.0,1.0,0.0
243406813,6.0,1,1.0,1.0,1.0
244502597,6.0,6,,1.0,
244502597,6.0,6,,1.0,
181046598,7.0,4,,0.99,
181046598,7.0,4,,0.99,
10098663,11.0,1,,,
11593703,11.0,50,1.0,0.99,2.0
24394599,10.0,1,,,
2997795,12.0,1,,,
245401524,6.0,1,1.0,1.0,1.0
1112584,13.0,167,0.95,0.79,2.0
243255297,6.0,1,1.0,0.33,0.0
103871,15.0,1,,,
159125224,7.0,1,,,
350558356,5.0,27,0.99,0.92,2.0
138766187,7.0,1,,1.0,
57765537,9.0,3,1.0,0.99,0.0
1112584,13.0,167,0.95,0.79,2.0
146930675,7.0,1,1.0,0.96,0.0
32781802,10.0,1,,1.0,
59915865,9.0,27,1.0,0.99,2.0
464255193,3.0,5,,0.98,
1711544,13.0,2,1.0,0.67,0.0
63786568,9.0,1,,,
8538745,11.0,1,1.0,0.96,0.0
243935050,6.0,1,1.0,0.76,0.0
22558464,10.0,1,1.0,0.43,0.0
7306510,11.0,1,,0.67,
38254574,9.0,1,,,
6693855,12.0,7,,,
245518407,6.0,1,,,
245069989,6.0,1,1.0,0.93,1.0
49420935,9.0,1,,,
245091812,6.0,1,,,
245095191,6.0,1,1.0,0.99,1.0
32741509,10.0,1,1.0,0.0,0.0
26916318,10.0,1,,,
33620171,10.0,1,,,
32402800,10.0,2,1.0,0.69,0.0
51402435,9.0,1,,1.0,
35179122,10.0,1,,,
41539659,9.0,1,0.92,0.44,0.0
85280971,8.0,2,,,
39735869,9.0,1,,,
25314295,10.0,1,,,
62684601,9.0,1,,,
11593703,11.0,50,1.0,0.99,2.0
210063819,6.0,1,1.0,0.61,0.0
442054149,3.0,37,,1.0,
189771058,7.0,1,1.0,1.0,0.0
95389398,8.0,64,1.0,1.0,2.0
5883532,12.0,1,,,
245636396,6.0,1,,,
95389398,8.0,64,1.0,1.0,2.0
245925046,6.0,3,1.0,1.0,1.0
245925046,6.0,3,1.0,1.0,1.0
27096538,10.0,1,1.0,1.0,0.0
41457528,9.0,1,,0.8,
4961231,12.0,1,,,
42412223,9.0,1,,,
246654522,6.0,1,1.0,1.0,1.0
735517,13.0,1,1.0,0.5,0.0
95389398,8.0,64,1.0,1.0,2.0
26692067,10.0,1,,,
9857309,11.0,1,1.0,0.67,0.0
14804677,11.0,1,1.0,1.0,0.0
15598470,11.0,1,,,
144257431,7.0,1,,,
247937580,6.0,1,1.0,0.48,0.0
36635180,9.0,2,1.0,1.0,0.0
91950575,8.0,1,,0.97,
242689092,6.0,5,,,
242689092,6.0,5,,,
242689092,6.0,5,,,
242689092,6.0,5,,,
242689092,6.0,5,,,
84397689,8.0,1,,,
177318624,7.0,1,0.75,0.67,0.0
181600160,7.0,1,,,
22917995,10.0,1,0.0,0.29,3.0
7408712,11.0,1,1.0,0.71,0.0
246761738,6.0,2,1.0,0.71,0.0
246769678,6.0,1,,,
56570600,9.0,7,1.0,0.77,0.0
27934266,10.0,1,,,
35761643,10.0,1,1.0,0.76,0.0
6028795,12.0,1,,0.67,
7909324,11.0,2,1.0,0.61,0.0
748797,13.0,1,1.0,0.56,0.0
89368201,8.0,3,,,
4199852,12.0,1,,,
159070432,7.0,1,,,
245797919,6.0,1,1.0,1.0,1.0
31462087,10.0,1,,1.0,
246780051,6.0,3,,,
246780051,6.0,3,,,
18136138,10.0,1,,,
14882643,11.0,2,1.0,1.0,0.0
44008042,9.0,2,0.6,1.0,0.0
246795158,6.0,1,1.0,1.0,1.0
35220753,10.0,1,,,
105910406,8.0,1,1.0,0.98,0.0
182265647,7.0,20,1.0,0.99,2.0
245834501,6.0,1,,,
3874055,12.0,1,,,
4827357,12.0,16,1.0,1.0,0.0
1322370,13.0,24,1.0,0.99,0.0
6349120,12.0,1,1.0,0.7,0.0
36049769,10.0,1,,,
25294995,10.0,1,1.0,1.0,0.0
3767238,12.0,1,,,
1112584,13.0,167,0.95,0.79,2.0
245925046,6.0,3,1.0,1.0,1.0
3457800,12.0,12,1.0,0.99,0.0
1602690,13.0,29,0.53,0.54,3.0
6942384,12.0,1,1.0,1.0,0.0
134765062,8.0,1,,,
7642792,11.0,136,0.98,0.96,2.0
14602335,11.0,1,0.6,0.67,0.0
16002321,11.0,3,1.0,0.81,0.0
7642792,11.0,136,0.98,0.96,2.0
674521,14.0,7,0.9,0.99,0.0
52158263,9.0,1,1.0,0.81,0.0
13216932,11.0,1,1.0,0.92,0.0
21578739,10.0,1,1.0,0.93,0.0
39602261,9.0,2,1.0,1.0,0.0
246815558,6.0,1,1.0,0.75,0.0
246934376,6.0,1,1.0,0.89,1.0
246962718,6.0,1,,,
246962918,6.0,1,1.0,1.0,1.0
6410234,12.0,1,1.0,1.0,0.0
163908837,7.0,2,1.0,0.99,0.0
37639469,9.0,1,1.0,1.0,0.0
17315929,10.0,12,0.2,0.0,3.0
248190121,6.0,1,1.0,1.0,1.0
7642792,11.0,136,0.98,0.96,2.0
3342511,12.0,2,1.0,0.65,0.0
3342511,12.0,2,1.0,0.65,0.0
116972011,8.0,1,,,
1484764,13.0,2,1.0,1.0,0.0
44140408,9.0,1,1.0,0.74,0.0
7331792,11.0,1,,1.0,
78258751,9.0,5,1.0,1.0,0.0
248424766,6.0,5,1.0,0.99,1.0
33889201,10.0,407,0.89,0.98,2.0
33889201,10.0,407,0.89,0.98,2.0
7642792,11.0,136,0.98,0.96,2.0
245316619,6.0,1,,0.14,
35791168,10.0,1,,,
246994481,6.0,1,,,
247020527,6.0,1,,,
245496561,6.0,1,,,
118700037,8.0,1,,,
335526,14.0,39,1.0,0.99,0.0
149666619,7.0,1,,,
9230285,11.0,1,1.0,0.57,0.0
335998296,5.0,183,1.0,1.0,2.0
125683994,8.0,1,1.0,0.85,0.0
37778431,9.0,1,,,
462675885,3.0,12,1.0,0.99,1.0
248447206,6.0,2,,,
147018685,7.0,88,0.97,0.98,2.0
14454359,11.0,1,,,
71504136,9.0,3,1.0,1.0,0.0
64561233,9.0,3,,,
6495806,12.0,1,,,
19174819,10.0,1,1.0,0.28,0.0
177380175,7.0,1,1.0,1.0,0.0
30793024,10.0,1,1.0,1.0,0.0
10766524,11.0,1,,,
27532933,10.0,1,,,
2338337,13.0,1,,,
246208851,6.0,1,1.0,0.86,1.0
114282660,8.0,1,1.0,0.97,0.0
246221836,6.0,5,1.0,1.0,1.0
246248153,6.0,1,1.0,0.82,0.0
335998296,5.0,183,1.0,1.0,2.0
247311382,6.0,1,,,
73689817,9.0,1,,,
111157,15.0,1,,1.0,
244255820,6.0,1,,1.0,
247583868,6.0,1,1.0,1.0,1.0
332889,14.0,1,,1.0,
213872674,6.0,1,1.0,1.0,1.0
248629517,6.0,1,1.0,0.96,1.0
496378886,2.0,24,,,
248648863,6.0,1,0.9,1.0,1.0
27732505,10.0,1,,0.0,
7642792,11.0,136,0.98,0.96,2.0
29392130,10.0,1,0.0,0.0,3.0
29615946,10.0,2,1.0,1.0,0.0
41082792,9.0,1,,,
248678640,6.0,1,1.0,0.34,0.0
1540332,13.0,1,1.0,0.89,0.0
69839777,9.0,1,1.0,0.4,0.0
29037764,10.0,25,1.0,0.98,2.0
249006066,6.0,1,,,
39725792,9.0,1,,,
60025527,9.0,1,1.0,1.0,0.0
133536319,8.0,3,0.67,,0.0
133536319,8.0,3,0.67,,0.0
133536319,8.0,3,0.67,,0.0
37238653,9.0,1,1.0,0.0,0.0
51845745,9.0,1,,,
14265967,11.0,1,,,
247622064,6.0,1,,,
19828909,9.0,1,,,
117297906,8.0,32,1.0,1.0,2.0
59199356,9.0,2,1.0,0.93,0.0
97541555,8.0,1,,,
7347839,11.0,1,,0.0,
14007196,11.0,1,,0.25,
57973787,9.0,1,1.0,,0.0
16444411,11.0,1,1.0,0.5,0.0
7868771,11.0,2,1.0,0.92,0.0
248386371,6.0,1,1.0,1.0,1.0
402191311,4.0,66,,,
17143550,10.0,1,1.0,0.94,0.0
249086639,6.0,1,1.0,0.42,0.0
7006884,9.0,1,1.0,0.88,0.0
10155269,11.0,1,1.0,0.5,0.0
138864972,7.0,1,,1.0,
250639868,6.0,1,1.0,0.76,0.0
212965598,6.0,1,1.0,0.0,0.0
11593703,11.0,50,1.0,0.99,2.0
247768510,6.0,1,,,
101606485,8.0,1,1.0,0.8,0.0
12150518,11.0,1,1.0,1.0,0.0
249381345,6.0,1,1.0,1.0,1.0
502824,14.0,1,1.0,0.92,0.0
7498702,11.0,1,,1.0,
4761742,12.0,1,,,
68897064,9.0,1,,1.0,
32074187,10.0,3,,0.98,
335526,14.0,39,1.0,0.99,0.0
9033463,11.0,1,,1.0,
4215096,12.0,1,,,
7876405,11.0,1,1.0,1.0,0.0
6975229,12.0,1,,0.67,
41664365,9.0,1,0.88,0.67,0.0
6693855,12.0,7,,,
24544033,10.0,1,1.0,0.61,0.0
13580747,11.0,1,1.0,0.78,0.0
54467777,9.0,1,1.0,1.0,0.0
66551465,9.0,1,,,
195852801,7.0,1,,,
7868771,11.0,2,1.0,0.92,0.0
44249280,9.0,1,,,
39581464,9.0,1,,,
116062791,8.0,1,,,
58592493,9.0,1,0.86,0.95,0.0
16061134,11.0,1,0.88,0.94,0.0
7679724,11.0,1,1.0,0.99,0.0
90632417,8.0,2,1.0,0.99,0.0
250691993,6.0,1,,,
214414288,6.0,1,,0.67,
14630509,11.0,1,,1.0,
119654943,8.0,3,1.0,0.8,0.0
14574865,11.0,1,,,
142747457,7.0,1,1.0,1.0,0.0
249567303,6.0,1,,,
249564978,6.0,1,,,
249567213,6.0,2,,,
46470893,9.0,1,1.0,0.97,0.0
6929210,12.0,1,,,
46517954,9.0,1,0.9,0.65,0.0
14240092,11.0,1,,,
63052518,9.0,1,1.0,1.0,0.0
30848470,10.0,2,1.0,0.58,0.0
12136845,11.0,20,1.0,1.0,0.0
75695691,9.0,2,,,
252320486,6.0,1,,,
252078839,6.0,1,0.33,0.0,3.0
74486259,9.0,1,1.0,0.0,0.0
129267392,8.0,1,1.0,1.0,0.0
160068495,7.0,1,1.0,1.0,0.0
250871096,6.0,1,1.0,0.76,0.0
249567213,6.0,2,,,
188704989,7.0,1,1.0,0.78,0.0
57304265,9.0,1,1.0,0.91,0.0
19385791,10.0,1,,,
8833937,11.0,1,1.0,1.0,0.0
10380481,11.0,9,1.0,1.0,0.0
45179023,9.0,1,,,
10827060,11.0,2,1.0,0.86,0.0
49612002,9.0,1,1.0,0.19,0.0
263873622,6.0,1,,,
248150409,6.0,1,1.0,0.97,1.0
10863582,11.0,1,1.0,0.86,0.0
2366272,13.0,1,,,
16133777,11.0,1,1.0,0.98,0.0
55804651,9.0,1,,,
4249231,12.0,1,1.0,1.0,0.0
31719059,10.0,1,1.0,0.33,0.0
245584421,6.0,4,1.0,0.98,1.0
245584421,6.0,4,1.0,0.98,1.0
245584421,6.0,4,1.0,0.98,1.0
107655529,8.0,1,,,
252404532,6.0,1,1.0,1.0,1.0
28566329,10.0,1,1.0,0.62,0.0
70115145,9.0,1,,,
13223884,11.0,1,0.75,0.33,0.0
29224073,10.0,1,1.0,1.0,0.0
75861593,9.0,1,,,
252496669,6.0,1,,,
23340718,10.0,1,,,
1602690,13.0,29,0.53,0.54,3.0
15627366,11.0,1,0.0,0.0,3.0
10253369,9.0,1,,,
38574455,9.0,1,,,
117929471,8.0,16,1.0,1.0,2.0
21609304,10.0,1,,,
238852340,6.0,1,,,
10909687,11.0,1,1.0,0.92,0.0
10098075,11.0,1,1.0,1.0,0.0
1322370,13.0,24,1.0,0.99,0.0
1322370,13.0,24,1.0,0.99,0.0
9233761,11.0,1,,,
127666678,8.0,1,,0.8,
18878153,10.0,1,,,
7574928,11.0,3,,0.5,
37163034,9.0,1,0.0,0.09,3.0
3971743,12.0,31,1.0,0.81,0.0
120220268,8.0,1,,,
252563139,6.0,7,,1.0,
11063429,11.0,1,1.0,0.38,0.0
15720546,11.0,17,0.9,0.85,0.0
252563139,6.0,7,,1.0,
252563139,6.0,7,,1.0,
252563139,6.0,7,,1.0,
252563139,6.0,7,,1.0,
252563139,6.0,7,,1.0,
2602426,13.0,2,1.0,0.97,0.0
41689466,9.0,1,0.0,0.4,3.0
252563139,6.0,7,,1.0,
252566299,6.0,4,,0.91,
252566299,6.0,4,,0.91,
252566299,6.0,4,,0.91,
252566299,6.0,4,,0.91,
247488905,6.0,1,1.0,0.43,0.0
60097165,9.0,1,,,
161752168,7.0,1,1.0,1.0,0.0
250046747,6.0,1,0.0,,2.0
8238137,9.0,1,,,
250052908,6.0,2,1.0,0.99,1.0
15848062,11.0,1,,,
250052908,6.0,2,1.0,0.99,1.0
201290497,6.0,4,,,
36846921,9.0,1,,,
197020348,6.0,9,1.0,1.0,1.0
197020348,6.0,9,1.0,1.0,1.0
197020348,6.0,9,1.0,1.0,1.0
197020348,6.0,9,1.0,1.0,1.0
197020348,6.0,9,1.0,1.0,1.0
1685048,13.0,1,,1.0,
24927497,10.0,1,,,
165110614,7.0,1,1.0,0.91,0.0
10469459,11.0,1,,,
18306537,10.0,1,,,
197020348,6.0,9,1.0,1.0,1.0
4593397,12.0,5,0.94,0.97,0.0
31779451,10.0,1,,1.0,
36812401,9.0,1,,,
28560752,10.0,1,0.5,0.1,3.0
204814838,6.0,1,,,
49477521,9.0,1,,,
193397737,7.0,67,0.98,0.95,2.0
13013633,11.0,61,0.99,0.97,2.0
10564556,11.0,1,1.0,0.83,0.0
117297906,8.0,32,1.0,1.0,2.0
252790436,6.0,3,,,
1784115,13.0,1,1.0,0.54,0.0
14307718,11.0,1,,,
55241430,9.0,1,1.0,1.0,0.0
52122026,9.0,1,,1.0,
10455912,11.0,1,0.9,0.75,0.0
48050384,9.0,1,1.0,1.0,0.0
18283721,10.0,1,1.0,1.0,0.0
153009834,7.0,2,,,
46144717,9.0,2,0.94,1.0,0.0
51146304,9.0,1,,1.0,
15532798,10.0,1,1.0,0.36,0.0
13887180,11.0,1,,,
136602240,7.0,1,1.0,0.96,0.0
33889201,10.0,407,0.89,0.98,2.0
38953727,9.0,1,,,
33889201,10.0,407,0.89,0.98,2.0
82628839,8.0,2,,,
248695,14.0,2,,1.0,
251376414,6.0,1,1.0,1.0,1.0
251485651,6.0,1,,,
252790436,6.0,3,,,
252790436,6.0,3,,,
780986,13.0,1,1.0,0.97,0.0
27549278,10.0,1,1.0,0.75,0.0
36936011,9.0,2,,,
158308163,7.0,1,,,
246761738,6.0,2,1.0,0.71,0.0
1322370,13.0,24,1.0,0.99,0.0
14580465,11.0,1,,1.0,
1917433,13.0,1,,,
29590384,10.0,1,,,
17417333,10.0,1,,1.0,
250455192,6.0,1,1.0,0.8,0.0
26289122,10.0,1,,,
2032425,13.0,1,1.0,1.0,0.0
5733488,12.0,1,1.0,1.0,0.0
50587727,9.0,1,,1.0,
16620753,11.0,1,1.0,0.0,0.0
14321392,11.0,1,,1.0,
16583276,11.0,1,1.0,0.5,0.0
250464455,6.0,1,1.0,1.0,1.0
165192317,7.0,1,,,
226061326,6.0,1,1.0,0.67,0.0
5654403,12.0,1,1.0,1.0,0.0
252964861,6.0,1,,,
535893,14.0,1,,,
253026502,6.0,1,1.0,0.88,1.0
251553003,6.0,1,,,
12708698,11.0,1,1.0,0.88,0.0
82659669,8.0,1,,,
210704187,6.0,1,,,
13918388,11.0,2,1.0,0.62,0.0
103068955,8.0,1,,,
206285,14.0,1,1.0,1.0,0.0
21219244,10.0,1,,,
22891065,10.0,1,,1.0,
20835029,10.0,1,,,
153751901,7.0,4,1.0,0.97,0.0
22001014,10.0,19,1.0,0.77,0.0
29877736,10.0,1,,,
17321727,10.0,1,1.0,1.0,0.0
83532589,8.0,1,1.0,0.9,0.0
4779755,12.0,1,1.0,0.8,0.0
2944645,12.0,1,,,
188274971,7.0,1,,,
41754876,9.0,1,1.0,0.86,0.0
105473196,8.0,9,1.0,1.0,0.0
15529629,11.0,1,,,
197730405,6.0,2,,,
88166869,8.0,5,0.9,0.91,0.0
27059794,10.0,1,,0.0,
32291188,10.0,1,0.78,0.87,0.0
397076625,4.0,33,,,
139405574,7.0,1,0.86,1.0,0.0
794860,13.0,1,0.83,0.65,0.0
31518688,10.0,1,0.5,0.23,3.0
95389398,8.0,64,1.0,1.0,2.0
91610482,8.0,1,1.0,1.0,0.0
10763775,11.0,1,,0.0,
182426304,7.0,1,1.0,1.0,0.0
402191311,4.0,66,,,
103510155,8.0,2,,,
248447206,6.0,2,,,
36870493,9.0,1,,1.0,
87884836,8.0,1,,1.0,
193397737,7.0,67,0.98,0.95,2.0
10546782,11.0,1,,0.88,
11840606,11.0,2,,0.9,
17804205,10.0,2,1.0,0.72,0.0
169241469,7.0,8,1.0,0.99,0.0
15392467,11.0,1,,,
37651370,9.0,1,,,
38553822,9.0,1,0.56,0.07,3.0
116820999,8.0,1,1.0,0.69,0.0
61096149,9.0,1,1.0,1.0,0.0
251950892,6.0,1,1.0,0.96,1.0
126302937,8.0,1,,,
5396774,12.0,1,,,
44452189,9.0,1,,,
1112584,13.0,167,0.95,0.79,2.0
6441544,12.0,1,,,
143283423,7.0,14,1.0,0.81,0.0
19547140,10.0,1,1.0,0.2,0.0
215814604,6.0,1,,0.67,
7909324,11.0,2,1.0,0.61,0.0
25307841,10.0,1,1.0,1.0,0.0
79823418,8.0,1,,,
6575374,12.0,1,1.0,1.0,0.0
81716224,8.0,1,1.0,1.0,0.0
12344238,11.0,2,1.0,1.0,0.0
59003029,9.0,23,1.0,0.74,0.0
251943366,6.0,1,1.0,1.0,1.0
235436368,6.0,3,,,
32423893,10.0,1,,,
251940641,6.0,1,1.0,1.0,1.0
69179921,9.0,1,,,
255186427,6.0,2,0.2,0.2,3.0
81055521,8.0,1,1.0,1.0,0.0
48917409,9.0,1,1.0,1.0,0.0
76054574,9.0,1,1.0,0.5,0.0
255330663,6.0,3,1.0,0.97,1.0
255330663,6.0,3,1.0,0.97,1.0
252025963,6.0,1,,,
32162096,10.0,1,,,
79317496,8.0,1,,,
4315299,12.0,1,,,
253653582,6.0,1,1.0,1.0,1.0
9354647,11.0,1,,,
29572696,10.0,1,1.0,0.86,0.0
2566337,13.0,2,1.0,1.0,0.0
30200241,10.0,2,1.0,0.64,0.0
253786974,6.0,1,,,
252096702,6.0,1,1.0,0.31,0.0
27050649,10.0,1,1.0,0.77,0.0
19022261,10.0,1,,,
152242,14.0,75,0.99,0.42,0.0
22527142,10.0,1,,,
13136375,11.0,1,1.0,0.83,0.0
30146152,10.0,1,1.0,0.0,0.0
24434003,10.0,1,,,
226472631,6.0,1,1.0,0.95,1.0
2146173,13.0,1,,,
56207510,9.0,1,,,
256391280,6.0,1,,1.0,
103868542,8.0,3,,,
86995092,8.0,1,,,
85908210,8.0,1,1.0,0.5,0.0
14676407,11.0,2,,,
21561347,10.0,1,,,
81616112,8.0,1,1.0,0.4,0.0
69789663,9.0,1,,,
114388077,8.0,1,1.0,1.0,0.0
226860853,6.0,1,1.0,1.0,1.0
10930058,11.0,1,1.0,0.64,0.0
11043952,11.0,1,,,
8375629,11.0,1,,1.0,
256463072,6.0,1,1.0,1.0,1.0
255306447,6.0,1,,,
255721714,6.0,1,1.0,0.82,0.0
29988582,10.0,1,,1.0,
55359079,9.0,1,0.57,0.33,3.0
255424333,6.0,1,,,
179198517,7.0,1,,,
251560934,6.0,1,1.0,1.0,1.0
33985217,10.0,1,1.0,0.67,0.0
72259394,9.0,2,1.0,0.38,0.0
21134542,10.0,1,,,
31142417,10.0,16,1.0,1.0,0.0
26063852,10.0,1,,,
16138846,6.0,1,,1.0,
715889,14.0,1,,0.25,
47920975,9.0,1,,1.0,
256513903,6.0,1,,,
114455279,8.0,1,0.9,0.71,0.0
63267773,9.0,1,,0.0,
59003029,9.0,23,1.0,0.74,0.0
29511476,10.0,1,1.0,0.77,0.0
65054032,9.0,1,1.0,0.99,0.0
184585722,7.0,1,,,
18027563,10.0,1,,,
223117480,6.0,2,0.75,1.0,1.0
223117480,6.0,2,0.75,1.0,1.0
402191311,4.0,66,,,
252970980,6.0,1,1.0,1.0,1.0
254098132,6.0,1,,,
125797498,8.0,103,0.91,1.0,2.0
256600867,6.0,1,,,
41295878,9.0,4,1.0,1.0,0.0
255801878,6.0,1,,,
2674078,13.0,1,1.0,0.81,0.0
9434459,11.0,1,,,
255931929,6.0,1,0.55,0.28,3.0
3032183,12.0,1,,1.0,
112993440,8.0,1,,,
254124389,6.0,1,,,
107855,15.0,2,0.8,0.0,0.0
254137167,6.0,1,1.0,0.98,1.0
254027809,6.0,1,1.0,1.0,1.0
2074183,13.0,1,,,
99863790,8.0,1,,,
165777801,7.0,1,1.0,1.0,0.0
3889557,12.0,1,1.0,0.85,0.0
80537412,8.0,1,1.0,1.0,0.0
256682230,6.0,1,1.0,1.0,1.0
6693855,12.0,7,,,
33368486,10.0,6,,0.5,
83942966,8.0,1,1.0,1.0,0.0
211540869,6.0,4,1.0,0.97,1.0
44525014,9.0,7,1.0,0.95,0.0
44525014,9.0,7,1.0,0.95,0.0
99999726,8.0,1,,,
20997330,10.0,2,1.0,0.99,0.0
82628839,8.0,2,,,
37252629,9.0,3,0.9,0.94,0.0
23990156,10.0,1,,,
789620,13.0,24,0.97,0.99,0.0
254360972,6.0,1,,,
27431350,10.0,1,,,
43359460,9.0,2,1.0,1.0,0.0
25135156,10.0,1,1.0,1.0,0.0
83788962,8.0,1,,,
256703064,6.0,1,1.0,0.79,0.0
5707819,12.0,1,1.0,0.93,0.0
211395886,6.0,1,1.0,0.55,0.0
15116867,11.0,1,1.0,0.97,0.0
72532291,9.0,2,1.0,1.0,0.0
9791008,11.0,1,,,
47037510,9.0,1,,,
67371766,9.0,1,1.0,0.38,0.0
82595480,8.0,1,,,
152697720,7.0,1,,,
10616817,11.0,1,1.0,0.86,0.0
21630783,10.0,100,0.88,0.3,2.0
7475674,11.0,1,1.0,0.13,0.0
1602690,13.0,29,0.53,0.54,3.0
256010058,6.0,1,1.0,0.98,1.0
41199321,9.0,1,,,
144798543,7.0,1,1.0,1.0,0.0
45835045,9.0,1,,,
10067654,11.0,1,1.0,0.57,0.0
255234126,6.0,1,0.1,0.0,3.0
249168253,6.0,1,,,
5221725,12.0,3,1.0,1.0,0.0
133427044,8.0,1,1.0,1.0,0.0
67904315,9.0,1,0.67,0.31,3.0
256802065,6.0,1,1.0,1.0,1.0
12288365,11.0,1,1.0,1.0,0.0
8868318,11.0,1,1.0,1.0,0.0
9169563,11.0,1,1.0,0.91,0.0
256156007,6.0,1,,,
85248665,8.0,4,1.0,1.0,0.0
85248665,8.0,4,1.0,1.0,0.0
1322370,13.0,24,1.0,0.99,0.0
256164731,6.0,2,,,
256164731,6.0,2,,,
904012,13.0,2,1.0,1.0,0.0
257572181,6.0,1,,,
11221462,11.0,1,,0.5,
193397737,7.0,67,0.98,0.95,2.0
10431088,11.0,1,,,
22788829,10.0,1,1.0,0.86,0.0
89481520,8.0,1,0.89,0.79,0.0
254602987,6.0,1,1.0,1.0,1.0
4231187,12.0,1,1.0,1.0,0.0
256774304,6.0,1,1.0,0.67,0.0
336629420,5.0,1,,,
5615890,12.0,1,1.0,1.0,0.0
48703645,9.0,1,,,
33889201,10.0,407,0.89,0.98,2.0
61042960,9.0,1,,,
49364275,9.0,1,1.0,0.92,0.0
58810407,9.0,12,1.0,0.94,0.0
256281458,6.0,1,,,
74834844,9.0,1,,,
228282543,6.0,18,1.0,0.82,2.0
141508693,7.0,1,,,
5442154,12.0,1,1.0,0.71,0.0
16708618,11.0,4,1.0,1.0,0.0
